"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"Olvidar, como si fuese tan fácil hacerlo.",FALSE,7,NA,2016-11-13 05:11:12,FALSE,NA,"797668111357014016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","forest_sadness",2,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/796871295266914304/kGG-h25Q_normal.jpg"
"@DQN_forest さくら茶屋は月1ペースで行くからね！w

みたらし団子パフェ食べたくなってきたー！",FALSE,0,"DQN_forest",2016-11-13 05:11:11,FALSE,"797660832582627328","797668109171576832","1331990287","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Ayane_aion",0,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/791045197295607808/mkcupAR5_normal.jpg"
"*finds his way through the forest and stands in front of @mlp_audiapuzzle *",FALSE,0,"mlp_audiapuzzle",2016-11-13 05:11:10,FALSE,"797666517622132736","797668105262538752","3167061742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlp_BlueFireIce",0,FALSE,FALSE,NA,NA,"Ponyville, Equestria ","en","http://pbs.twimg.com/profile_images/793477934635855872/z6qgz0th_normal.jpg"
"와 나 저거 못 풀겠음.",FALSE,0,NA,2016-11-13 05:11:07,FALSE,NA,"797668091249324032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_bear_",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/752514196684705792/pYWAqPqA_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:11:07,FALSE,NA,"797668090746175488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrattStarrr",1160,TRUE,FALSE,NA,NA,"Sauce Carolina ","en","http://pbs.twimg.com/profile_images/793250163565342721/MYsWAGfe_normal.jpg"
"「うける～」って言いながら全然笑わない女の子いるよね。https://t.co/bbaFyErhLz #相互フォロー",FALSE,0,NA,2016-11-13 05:11:06,FALSE,NA,"797668084836245504",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","bigforest3",0,FALSE,FALSE,NA,NA,"Tokyo-to, Japan","ja","http://pbs.twimg.com/profile_images/736828799757623296/zsuVYAWR_normal.jpg"
"RT @JeffRisdon: Louisville lost to Clemson. Not sure how they jump them in the rankings after squeaking past Wake Forest",FALSE,0,NA,2016-11-13 05:11:05,FALSE,NA,"797668081124409352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_borders",3,TRUE,FALSE,NA,NA,"Paradise","en","http://pbs.twimg.com/profile_images/793520732110069760/zOHSptsB_normal.jpg"
"RT @Super70sSports: ""Remember, only you -"" ""Rickey don't listen to no talking bears. If Rickey want to start a forest fire, Rickey gonna st…",FALSE,0,NA,2016-11-13 05:10:57,FALSE,NA,"797668050728271872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swartacus",116,TRUE,FALSE,NA,NA,"MN","en","http://pbs.twimg.com/profile_images/747159248979689472/UMrsLclU_normal.jpg"
"RT @Leegwa_angry: https://t.co/kQVDx6hR8p",FALSE,0,NA,2016-11-13 05:10:48,FALSE,NA,"797668012237033472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_bear_",198,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/752514196684705792/pYWAqPqA_normal.jpg"
"RT @ExploreVSCO: The forest is a magical place ������������ https://t.co/G2B5EyyWtg",FALSE,0,NA,2016-11-13 05:10:41,FALSE,NA,"797667981144666112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Makie_keys_",775,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/796426579899334656/YW_nZGO4_normal.jpg"
"Please RT #interiordesign #homedecor #decoration House between the pine forest by Fran Silvestre... https://t.co/8Uvx6QFyME",FALSE,0,NA,2016-11-13 05:10:34,FALSE,NA,"797667952598405120",NA,"<a href=""http://thearchitectureclub.com"" rel=""nofollow"">ArchMag twitteador</a>","ArchMag",0,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/780722601970765824/HnMbRR4B_normal.jpg"
"RT @MercedesBenz: Out of the forest and through the woods in a #GLS class we go! 
������ Alen Palander #SixSquared https://t.co/qsdpdFJ5Zd",FALSE,0,NA,2016-11-13 05:10:32,FALSE,NA,"797667945962799105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","non17245",106,TRUE,FALSE,NA,NA,"จ.สุรินทร์, ประเทศไทย","th","http://pbs.twimg.com/profile_images/792923241228578816/XM6FlSou_normal.jpg"
"Best #dentistry in Lake Forest,CA.Follow Us @Smileonyou1 now https://t.co/xFgL0qQdaV",FALSE,0,NA,2016-11-13 05:10:30,FALSE,NA,"797667933786873856",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jorgecra72",0,FALSE,FALSE,NA,NA,"CA","en","http://pbs.twimg.com/profile_images/3089719780/f0744f3183eca2b0abf213eef8da68ee_normal.jpeg"
"Best #dentistry in Lake Forest,CA.Follow Us @Smileonyou1 now https://t.co/Lsr6M1aNKK https://t.co/DF7IFUnmfS",FALSE,0,NA,2016-11-13 05:10:29,FALSE,NA,"797667930473381888",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","smileonyou1",0,FALSE,FALSE,NA,NA,"Lake Forest,Orange County, CA","en","http://pbs.twimg.com/profile_images/474650201651552256/PM0clD37_normal.jpeg"
"RT @coffee_n_mtns: Sweatshirts now available in light blue, forest green, and maroon!

Shop: https://t.co/jGP8b6QnPp https://t.co/8SD0mYRde9",FALSE,0,NA,2016-11-13 05:10:27,FALSE,NA,"797667923737264128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erika_Young_00",7,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/775054717902655489/yKgDqDEa_normal.jpg"
"RT @monfactory_bot: Have you been to my forest of sons?",FALSE,0,NA,2016-11-13 05:10:25,FALSE,NA,"797667915835310080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yokaiboyfriends",103,TRUE,FALSE,NA,NA,"Rhode Island, USA","en","http://pbs.twimg.com/profile_images/797064650185551872/qmXcl-l0_normal.jpg"
"I want someone to look out for me just like Forest would look out for Jenny������",FALSE,0,NA,2016-11-13 05:10:21,FALSE,NA,"797667897581641728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickaroniii",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795324493665333249/8LIUgbqK_normal.jpg"
"RT @ForTheWin: Louisville’s Jaire Alexander hilariously prances around Wake Forest wide receiver https://t.co/r9lB9VQhxC
https://t.co/r4NP3…",FALSE,0,NA,2016-11-13 05:10:20,FALSE,NA,"797667892787429376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JesseCruz4L",72,TRUE,FALSE,NA,NA,"Vietnam, California","en","http://pbs.twimg.com/profile_images/748772289634717696/CvsbIgXw_normal.jpg"
"雨は死ね",FALSE,1,NA,2016-11-13 05:10:16,FALSE,NA,"797667877297876992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","double_forest",0,FALSE,FALSE,NA,NA,"守破離","ja","http://pbs.twimg.com/profile_images/787971204552327169/BygPBQ_m_normal.jpg"
"RT @Electric_Forest: The Forest misses you. https://t.co/VI7f7LD8vO",FALSE,0,NA,2016-11-13 05:10:16,FALSE,NA,"797667875309944832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YOU_niverse_JO",241,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795030622121185282/4DIcF95l_normal.jpg"
"Vintage German Black Forest Cuckoo Clock Hand Carved Wooden Wall Clock Large size Wall Clock in Brig..… https://t.co/YcaJol1Mzl",FALSE,0,NA,2016-11-13 05:10:15,TRUE,NA,"797667870964678656",NA,"<a href=""https://around.io"" rel=""nofollow"">Around.io</a>","MaLanterne",0,FALSE,FALSE,NA,NA,"Amsterdam, The Netherlands","en","http://pbs.twimg.com/profile_images/2563481859/tmigj9uf4fii4lpeic4v_normal.jpeg"
"RT @monfactory_bot: Have you been to my forest of sons?",FALSE,0,NA,2016-11-13 05:10:12,FALSE,NA,"797667859757285377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","depotagents",103,TRUE,FALSE,NA,NA,"https://youtu.be/Vf3Wj_d-aOE","en","http://pbs.twimg.com/profile_images/782641548210999296/izLA6Ux7_normal.jpg"
"I liked a @YouTube video from @krojak https://t.co/z7hPy09Okj BUILDING OUR CASTLE BASE! | The Forest S2 | #10",FALSE,0,NA,2016-11-13 05:10:12,FALSE,NA,"797667858687856641",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Wolvesrock55",0,FALSE,FALSE,NA,NA,"Kentucky, USA","en","http://pbs.twimg.com/profile_images/744708968803631105/6nKUm7zv_normal.jpg"
"RT @eliotwb: Tough day for Forest City. After Atlantic Yards/Pacific Park writedown, analysts asks if company can claw money back from Bruc…",FALSE,0,NA,2016-11-13 05:10:12,FALSE,NA,"797667858675273728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MiroWare",5,TRUE,FALSE,NA,NA,"Internet.","en","http://pbs.twimg.com/profile_images/780992457437769728/UKcK5caL_normal.jpg"
"New Open House Listings for Shoreline-Lake Forest Park https://t.co/MfILRsMzLZ https://t.co/UYuvj5OMxt",FALSE,0,NA,2016-11-13 05:10:09,FALSE,NA,"797667845853196288",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SammamishPatch",0,FALSE,FALSE,NA,NA,"Sammamish, WA","en","http://pbs.twimg.com/profile_images/572966053802561536/ArqBVL5__normal.png"
"@JeffRisdon they scored 44 unanswered and didn't let Wake Forest in the endzone",FALSE,0,"JeffRisdon",2016-11-13 05:10:07,FALSE,"797667023119646720","797667838140051456","464979469","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lvillekywestend",0,FALSE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/516293327814406144/trxd6Lvs_normal.jpeg"
"New Open House Listings for Forest Park https://t.co/7eyi4nqfSN",FALSE,0,NA,2016-11-13 05:10:06,FALSE,NA,"797667836688670721",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ForestParkPatch",0,FALSE,FALSE,NA,NA,"Forest Park, IL","en","http://pbs.twimg.com/profile_images/491333744846831617/QdnjjidD_normal.png"
"ノオン「ラシェ、大好きだよ」 [Forest -月闇の森-]",FALSE,0,NA,2016-11-13 05:10:03,FALSE,NA,"797667822952292352",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Forest_black_",0,FALSE,FALSE,NA,NA,"森","ja","http://pbs.twimg.com/profile_images/606917301149908993/_sBArBUi_normal.png"
"RT @TheWildEight: Ship in the middle of the Alaskan forest is not a coincidence...

❄️ RT so you don't face the blizzard alone!

#screensho…",FALSE,0,NA,2016-11-13 05:10:02,FALSE,NA,"797667817864601601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZensenGames",10,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/739281998464749570/OsU0I0dC_normal.jpg"
"RT @bookparty523: 박ㄹㅎ만 처벌 받으면 아무 소용없다. 여기까지 오게 만든 이들 모두 다 잡아내야 한다. 검찰부터 바꾸고 새누리당 해체하고  마지막 이명박까지가 끝이다.",FALSE,0,NA,2016-11-13 05:10:01,FALSE,NA,"797667815838748672",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","psb_forest",105,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/771964352060592128/1s4u5P5y_normal.jpg"
"Weather conditions @ Lake Lucerne in Forest County WI 11:10 PM 40.1oF 77 pct 2.5 mph W%20%23wdisplay",FALSE,0,NA,2016-11-13 05:10:01,FALSE,NA,"797667814156935168",NA,"<a href=""http://www.weather-display.com"" rel=""nofollow"">Weather Display Tweet</a>","CrandonWeather",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png"
"RT @tm_Kanade: サンムーンの出現ポケモンの違いです
サンにします（ガブリアス） https://t.co/Fp3Zv5ffTF",FALSE,0,NA,2016-11-13 05:09:58,FALSE,NA,"797667799694909440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","small_forest_KH",8123,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/620170952647639041/B2-1Dg2J_normal.jpg"
"RT @BEAUTIFULPlCS: May the forest be with you ������������ https://t.co/z1lREFvGWJ",FALSE,0,NA,2016-11-13 05:09:57,FALSE,NA,"797667798419787777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heather_7698",127,TRUE,FALSE,NA,NA,"Trapped in my own mind","en","http://pbs.twimg.com/profile_images/790723815160422400/yueSWsbi_normal.jpg"
"RT @YoshikiOfficial: Yes, received an #AsianIconAward. Thank you every one!
Love you, Xx https://t.co/j9oCyBVV1A
#ClassicRockAwards #WeAreX…",FALSE,0,NA,2016-11-13 05:09:57,FALSE,NA,"797667796666621953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","floral_forest",425,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776146731314450432/hjCdIq-f_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:09:50,FALSE,NA,"797667767373746176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","med97",338,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796262892479926274/qngobqNA_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:09:32,FALSE,NA,"797667693008666624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TylerGabehart",338,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/785110344444370944/HJ1QDv6T_normal.jpg"
"RT @mitimoyo: 友達PからアイマスのCDを投げつけられたマンガ

大槻唯ちゃん、やばい https://t.co/zpjDdBcnR1",FALSE,0,NA,2016-11-13 05:09:22,FALSE,NA,"797667651405217792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forest_man159",1294,TRUE,FALSE,NA,NA,"日本の西の方とか騎空挺とかエリンとか","ja","http://pbs.twimg.com/profile_images/778430778694701056/HhoTfzb5_normal.jpg"
"Forest fires force hundreds to evacuate in Appalachia https://t.co/j6e96KoOAo",FALSE,0,NA,2016-11-13 05:09:22,FALSE,NA,"797667648519737344",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","channel_3000",0,FALSE,FALSE,NA,NA,"Madison, Wis.","en","http://pbs.twimg.com/profile_images/279211191/C3K-You-Tube_normal.jpg"
"RT @CardsRadio: Whew! Cards got the mojo in the 2nd half &amp; beat the Deacons. Here all the comback highlights from @paulnrogers1 https://t.c…",FALSE,0,NA,2016-11-13 05:09:20,FALSE,NA,"797667641565605888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UofLCardsKD",5,TRUE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/796577200526999552/9uDWiyqm_normal.jpg"
"@gaiafreyja I believe in collectivism I put minority cultures,heritages, religions,faiths 1st over majority's example rain forest tribes etc",FALSE,0,"gaiafreyja",2016-11-13 05:09:17,FALSE,"797666638233411584","797667629469143041","797031233058263041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaphometTwelve",0,FALSE,FALSE,NA,NA,"WorldWide","en","http://pbs.twimg.com/profile_images/793558688615260160/YfWFrPtm_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:09:09,FALSE,NA,"797667594308321281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tph_100",338,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/783819938716913664/YVZHZqNs_normal.jpg"
"RT @rodger_sherman: Wake Forest was leading Louisville at the start of the fourth quarter. They're going to lose by 32. https://t.co/pStA4U…",FALSE,0,NA,2016-11-13 05:09:08,FALSE,NA,"797667590940270593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OhHESAmazing_14",78,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796882007599022081/mrC7Eoph_normal.jpg"
"요즘 예능 대세는 빤쓰내리고 쩜쩜하는거 같던데. 그걸 얼마나 '위트있게' 표현하느냐에 따라서 대세가 갈리는거 같기도 함. 수위는 SBS KBS MBC 떠나는 순간 개나줘버리고.",FALSE,0,NA,2016-11-13 05:09:03,FALSE,NA,"797667569662443520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","forest_bear_",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/752514196684705792/pYWAqPqA_normal.jpg"
"@CBCTheNational Nafta hasn't worked for the forest industry since day one.",FALSE,0,"CBCTheNational",2016-11-13 05:08:46,FALSE,"797667074575372288","797667501228298240","24000965","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dgagne57",0,FALSE,FALSE,NA,NA,"Qc, Ca","fr","http://pbs.twimg.com/profile_images/684899806381273088/Tz1i6Dv__normal.jpg"
"*his voice echos through the forest* @mlp_audiapuzzle ~ I gonna find you ~",FALSE,0,"mlp_audiapuzzle",2016-11-13 05:08:43,FALSE,"797666517622132736","797667486254497792","3167061742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlp_BlueFireIce",0,FALSE,FALSE,NA,NA,"Ponyville, Equestria ","en","http://pbs.twimg.com/profile_images/793477934635855872/z6qgz0th_normal.jpg"
"RT @Donald_J_Trump4: 뻘하게 웃기네 이거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
미국인들도 단두대가 필요합니다... https://t.co/lkdaMAeFrh",FALSE,0,NA,2016-11-13 05:08:37,FALSE,NA,"797667461881434112",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","psb_forest",17729,TRUE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/771964352060592128/1s4u5P5y_normal.jpg"
"RT @teefury: DAILY TEE | ""Forest Spirit Studios"" by Andrew Kwan is just $11 today on #TeeFury! Shop now: https://t.co/ieEJVByjkp https://t.…",FALSE,0,NA,2016-11-13 05:08:33,FALSE,NA,"797667444676509696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Andulos",7,TRUE,FALSE,NA,NA,"The Forest","en","http://pbs.twimg.com/profile_images/1736188568/myeye_normal.jpg"
"you're not hipster unless you listen to DEAD MAN - Deep Forest Green (Dead Man) https://t.co/0QNtVcJRos",FALSE,0,NA,2016-11-13 05:08:30,FALSE,NA,"797667433133867008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KinkyRei",0,FALSE,FALSE,NA,NA,"here","en","http://pbs.twimg.com/profile_images/750233639015899138/DcDSvv9j_normal.jpg"
"@135dragons is playing a forest gnome bard who left the professional music world to become an adventurer - so hilar… https://t.co/CDTchROywJ",FALSE,0,"maddieknicker",2016-11-13 05:08:29,TRUE,"797666368208269312","797667428125712384","1005809730","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maddieknicker",0,FALSE,FALSE,NA,NA,"Coast Salish territory","en","http://pbs.twimg.com/profile_images/472492938316898305/Gkr2CnfS_normal.jpeg"
"RT @jeep_perez: Please take care of the forest ������������������������������������������������������������������������������������������������������������������������♻️������������ https://t.co/OIYSW1wCto",FALSE,0,NA,2016-11-13 05:08:26,FALSE,NA,"797667415035363328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","foodieprav",2,TRUE,FALSE,NA,NA,"Mumbai, India","en","http://pbs.twimg.com/profile_images/750278776055934976/CSO5nwr8_normal.jpg"
"RT @tigwda: I'm worried about what would happen to all of the white girls if the forest fires burn down Max patch",FALSE,0,NA,2016-11-13 05:08:24,FALSE,NA,"797667408462905344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RR_Durham",7,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/784251140644835329/K-BlxSi1_normal.jpg"
"She hides in a forest , but I won't tell you where ;P

@mlp_Brave_Soul @mlp_starh @mlp_audiapuzzle",FALSE,0,"mlp_Cliodna",2016-11-13 05:08:22,FALSE,"797667276258480128","797667399902330880","3339820695","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlp_Cliodna",0,FALSE,FALSE,NA,NA,"Behind you","fr","http://pbs.twimg.com/profile_images/789592563871252480/cry70-tT_normal.jpg"
"RT @Breathing4B2ST: ทำไมคนอื่นไม่ป้อน สองมาตรฐานนะคะ!! 

©forest_LCS https://t.co/7aO0POlz6k",FALSE,0,NA,2016-11-13 05:08:22,FALSE,NA,"797667399814156288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swnoon",4,TRUE,FALSE,NA,NA,"","th","http://pbs.twimg.com/profile_images/795830387159146496/VXz-QeBe_normal.jpg"
"ああ〜筋肉痛。",FALSE,0,NA,2016-11-13 05:08:12,FALSE,NA,"797667355992018946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","north_forest_52",0,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/777882729316618240/ANVb6yA-_normal.jpg"
"RT @SportsCenter: Lamar Jackson has just 111 total yards and 0 TD at the half vs Wake Forest. https://t.co/mbRkaCs0sm",FALSE,0,NA,2016-11-13 05:08:09,FALSE,NA,"797667345451794432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pendulum5884",373,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/702469562839633921/WYjiGKOp_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:08:05,FALSE,NA,"797667327491850240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peso_Perry",1160,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/796527250468438016/3nQN1lOe_normal.jpg"
"RT @thejournalist44: Class 5A playoffs:
- Goose Creek at Conway
- Carolina Forest at Summerville",FALSE,0,NA,2016-11-13 05:08:02,FALSE,NA,"797667316708343808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D1Gore",6,TRUE,FALSE,NA,NA,"Lost in the sauce","en","http://pbs.twimg.com/profile_images/794910920879329280/z8ZGPIn7_normal.jpg"
"@your_forest_A 아카아시 상은 못됐다!",FALSE,0,"your_forest_A",2016-11-13 05:07:53,FALSE,"797373974002835457","797667275931205632","795290401917677568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hq_lev_ace",0,FALSE,FALSE,NA,NA,"","ko","http://pbs.twimg.com/profile_images/787521505810714624/WyqjgTRC_normal.jpg"
"Watching Forest Gump������",FALSE,0,NA,2016-11-13 05:07:44,FALSE,NA,"797667241458368514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickaroniii",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795324493665333249/8LIUgbqK_normal.jpg"
"【マイリスト】スーパーマリオRPG 森のキノコにご用心  Rawest Forest Version encoded by hito https://t.co/VrizKv6bpQ #sm717766",FALSE,0,NA,2016-11-13 05:07:39,FALSE,NA,"797667219668774912",NA,"<a href=""http://www.nicovideo.jp/"" rel=""nofollow"">niconico ニコレポ連携</a>","hanbiiiiii0325",0,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/489720995503026176/z6ImKINR_normal.jpeg"
"**UPDATE ON FIRES FROM FOREST SERVICE**
 
News Release
Media Contact: Lois Boggs (276) 679-8370 x 244
 
WILDFIRE... https://t.co/tZppTSFQey",FALSE,0,NA,2016-11-13 05:07:39,FALSE,NA,"797667218536402944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WISECOSHERIFF",0,FALSE,FALSE,NA,NA,"5605 Patriot Drive Wise, VA","en","http://pbs.twimg.com/profile_images/554352238353977344/Rm49PNUR_normal.jpeg"
"みかん",FALSE,0,NA,2016-11-13 05:07:38,FALSE,NA,"797667213805121536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Coral_Forest_",0,FALSE,FALSE,NA,NA,"京都駅の街灯","ja","http://pbs.twimg.com/profile_images/790183624922411009/HFv376W5_normal.jpg"
"高飛車速すぎ",FALSE,1,NA,2016-11-13 05:07:29,FALSE,NA,"797667178329714688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forest__river",0,FALSE,FALSE,NA,NA,"大阪","ja","http://pbs.twimg.com/profile_images/785493549282304000/8WZFqQ-q_normal.jpg"
"@yellaboihtown79 @MSantoinetteG Wake Forest ������",FALSE,0,"yellaboihtown79",2016-11-13 05:07:27,FALSE,"797666755183161349","797667169224065024","2832250110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamvickycz",0,FALSE,FALSE,NA,NA,"Lincoln, NE","en","http://pbs.twimg.com/profile_images/787497075571175426/Qguwk8Ze_normal.jpg"
"Agregué un video a una lista de reproducción de @YouTube https://t.co/cmSk3FcJZI DESCUBRIMIENTO!!!//Sobreviviendo a The Forest #4",FALSE,0,NA,2016-11-13 05:07:26,FALSE,NA,"797667163708542976",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Charlydrum00",0,FALSE,FALSE,NA,NA,"Zapopan, Jalisco","es","http://pbs.twimg.com/profile_images/754051782368645120/ynMXlRWd_normal.jpg"
